EventDate,EventName,EventCategory,AccountId,EventCount,UniqueUsers
2026-07-28,log_activity,ACTIVITY,account_22,2,1
2026-07-28,log_activity,ACTIVITY,account_39,2,1
2026-07-28,log_activity,ACTIVITY,account_54,2,1
2026-07-28,log_activity,ACTIVITY,account_89,1,1
2026-07-28,login,AUTH,account_22,1,1
2026-07-28,move_deal_stage,PIPELINE,account_116,1,1
2026-07-28,move_deal_stage,PIPELINE,account_22,2,1
2026-07-28,move_deal_stage,PIPELINE,account_54,1,1
2026-07-28,view_dashboard,OTHER,account_116,1,1
2026-07-28,view_dashboard,OTHER,account_22,2,1
2026-07-28,view_dashboard,OTHER,account_89,1,1
2026-07-29,create_deal,PIPELINE,account_13,2,1
2026-07-29,create_deal,PIPELINE,account_19,2,1
2026-07-29,create_deal,PIPELINE,account_72,1,1
2026-07-29,create_deal,PIPELINE,,1,1
2026-07-29,enable_automation,AUTOMATION,account_13,3,1
2026-07-29,enable_automation,AUTOMATION,account_19,1,1
2026-07-29,enable_automation,AUTOMATION,account_54,2,1
2026-07-29,invite_user,OTHER,account_13,3,1
2026-07-29,invite_user,OTHER,account_54,1,1
2026-07-29,log_activity,ACTIVITY,account_110,2,1
2026-07-29,log_activity,ACTIVITY,account_13,5,1
2026-07-29,login,AUTH,account_72,1,1
2026-07-29,move_deal_stage,PIPELINE,account_110,1,1
2026-07-29,move_deal_stage,PIPELINE,account_13,6,1
2026-07-29,move_deal_stage,PIPELINE,account_54,3,1
2026-07-29,move_deal_stage,PIPELINE,account_72,1,1
2026-07-30,create_deal,PIPELINE,account_10,2,1
2026-07-30,create_deal,PIPELINE,account_24,1,1
2026-07-30,create_deal,PIPELINE,account_26,3,1
2026-07-30,enable_automation,AUTOMATION,account_10,2,1
2026-07-30,enable_automation,AUTOMATION,account_24,1,1
2026-07-30,enable_automation,AUTOMATION,account_26,2,1
2026-07-30,enable_automation,AUTOMATION,account_61,2,1
2026-07-30,invite_user,OTHER,account_10,1,1
2026-07-30,invite_user,OTHER,account_24,3,1
2026-07-30,log_activity,ACTIVITY,account_10,3,1
2026-07-30,log_activity,ACTIVITY,account_24,4,1
2026-07-30,login,AUTH,account_24,3,1
2026-07-30,move_deal_stage,PIPELINE,account_24,1,1
2026-07-30,move_deal_stage,PIPELINE,account_26,2,1
2026-07-31,create_deal,PIPELINE,account_101,1,1
2026-07-31,create_deal,PIPELINE,account_118,3,1
2026-07-31,create_deal,PIPELINE,account_12,1,1
2026-07-31,create_deal,PIPELINE,account_86,1,1
2026-07-31,enable_automation,AUTOMATION,account_101,1,1
2026-07-31,enable_automation,AUTOMATION,account_118,2,1
2026-07-31,enable_automation,AUTOMATION,account_12,2,1
2026-07-31,invite_user,OTHER,account_101,1,1
2026-07-31,log_activity,ACTIVITY,account_101,2,1
2026-07-31,log_activity,ACTIVITY,account_118,3,1
2026-07-31,log_activity,ACTIVITY,account_12,1,1
2026-07-31,log_activity,ACTIVITY,account_32,2,1
2026-07-31,log_activity,ACTIVITY,account_80,2,1
2026-07-31,log_activity,ACTIVITY,account_86,1,1
2026-07-31,login,AUTH,account_80,1,1
2026-07-31,login,AUTH,,1,1
2026-07-31,move_deal_stage,PIPELINE,account_118,1,1
2026-07-31,move_deal_stage,PIPELINE,account_12,1,1
2026-07-31,move_deal_stage,PIPELINE,account_32,3,1
2026-07-31,move_deal_stage,PIPELINE,account_86,1,1
2026-07-31,view_dashboard,OTHER,account_12,1,1
2026-07-31,view_dashboard,OTHER,account_32,1,1
2026-08-01,create_deal,PIPELINE,account_62,6,1
2026-08-01,create_deal,PIPELINE,account_95,3,1
2026-08-01,enable_automation,AUTOMATION,account_39,3,1
2026-08-01,enable_automation,AUTOMATION,account_43,2,1
2026-08-01,enable_automation,AUTOMATION,account_62,6,1
2026-08-01,enable_automation,AUTOMATION,account_95,6,1
2026-08-01,invite_user,OTHER,account_62,3,1
2026-08-01,invite_user,OTHER,account_82,1,1
2026-08-01,log_activity,ACTIVITY,account_39,3,1
2026-08-01,log_activity,ACTIVITY,account_95,2,1
2026-08-01,login,AUTH,account_39,1,1
2026-08-01,login,AUTH,account_43,1,1
2026-08-01,login,AUTH,account_62,2,1
2026-08-01,move_deal_stage,PIPELINE,account_39,1,1
2026-08-01,move_deal_stage,PIPELINE,account_62,5,1
2026-08-01,move_deal_stage,PIPELINE,account_95,1,0
2026-08-02,create_deal,PIPELINE,account_118,4,1
2026-08-02,create_deal,PIPELINE,account_44,1,1
2026-08-02,create_deal,PIPELINE,account_89,1,1
2026-08-02,enable_automation,AUTOMATION,account_118,4,1
2026-08-02,enable_automation,AUTOMATION,account_89,2,1
2026-08-02,invite_user,OTHER,account_118,1,1
2026-08-02,invite_user,OTHER,account_44,3,1
2026-08-02,invite_user,OTHER,account_89,1,1
2026-08-02,log_activity,ACTIVITY,account_111,1,1
2026-08-02,log_activity,ACTIVITY,account_118,3,1
2026-08-02,log_activity,ACTIVITY,account_44,4,1
2026-08-02,log_activity,ACTIVITY,account_89,4,1
2026-08-02,move_deal_stage,PIPELINE,account_111,2,1
2026-08-02,move_deal_stage,PIPELINE,account_118,3,1
2026-08-02,move_deal_stage,PIPELINE,account_44,2,1
2026-08-02,move_deal_stage,PIPELINE,account_89,4,1
2026-08-02,view_dashboard,OTHER,account_44,1,1
2026-08-02,view_dashboard,OTHER,account_89,2,1
2026-08-03,create_deal,PIPELINE,account_21,2,1
2026-08-03,create_deal,PIPELINE,account_36,4,1
2026-08-03,create_deal,PIPELINE,account_63,3,1
2026-08-03,create_deal,PIPELINE,account_74,1,1
2026-08-03,create_deal,PIPELINE,account_78,1,1
2026-08-03,enable_automation,AUTOMATION,account_36,1,1
2026-08-03,enable_automation,AUTOMATION,account_63,3,1
2026-08-03,log_activity,ACTIVITY,account_21,2,1
2026-08-03,log_activity,ACTIVITY,account_36,1,1
2026-08-03,log_activity,ACTIVITY,account_63,1,1
2026-08-03,log_activity,ACTIVITY,account_78,2,1
2026-08-03,login,AUTH,account_36,1,1
2026-08-03,move_deal_stage,PIPELINE,account_36,2,1
2026-08-03,move_deal_stage,PIPELINE,account_63,2,1
2026-08-03,move_deal_stage,PIPELINE,account_74,2,1
2026-08-03,view_dashboard,OTHER,account_21,1,1
2026-08-03,view_dashboard,OTHER,account_36,1,1
2026-08-03,view_dashboard,OTHER,account_74,1,1
2026-08-04,create_deal,PIPELINE,account_104,1,1
2026-08-04,create_deal,PIPELINE,account_119,2,1
2026-08-04,create_deal,PIPELINE,account_83,1,1
2026-08-04,enable_automation,AUTOMATION,account_104,2,1
2026-08-04,enable_automation,AUTOMATION,account_119,5,1
2026-08-04,enable_automation,AUTOMATION,account_20,2,1
2026-08-04,enable_automation,AUTOMATION,account_83,1,1
2026-08-04,log_activity,ACTIVITY,account_104,4,1
2026-08-04,log_activity,ACTIVITY,account_119,3,1
2026-08-04,log_activity,ACTIVITY,account_83,2,1
2026-08-04,login,AUTH,account_83,1,1
2026-08-04,move_deal_stage,PIPELINE,account_104,3,1
2026-08-04,move_deal_stage,PIPELINE,account_119,3,1
2026-08-04,move_deal_stage,PIPELINE,account_20,1,1
2026-08-04,move_deal_stage,PIPELINE,account_83,2,1
2026-08-04,view_dashboard,OTHER,account_119,1,1
2026-08-04,view_dashboard,OTHER,account_20,1,1
2026-08-05,create_deal,PIPELINE,account_45,5,1
2026-08-05,create_deal,PIPELINE,account_53,1,1
2026-08-05,create_deal,PIPELINE,account_9,2,1
2026-08-05,enable_automation,AUTOMATION,account_53,1,1
2026-08-05,enable_automation,AUTOMATION,account_71,2,1
2026-08-05,enable_automation,AUTOMATION,account_9,1,1
2026-08-05,invite_user,OTHER,account_53,2,1
2026-08-05,invite_user,OTHER,account_9,1,1
2026-08-05,log_activity,ACTIVITY,account_53,4,1
2026-08-05,log_activity,ACTIVITY,account_71,1,1
2026-08-05,log_activity,ACTIVITY,account_9,3,1
2026-08-05,login,AUTH,account_45,1,1
2026-08-05,login,AUTH,account_71,1,1
2026-08-05,move_deal_stage,PIPELINE,account_45,2,1
2026-08-05,move_deal_stage,PIPELINE,account_53,1,1
2026-08-05,move_deal_stage,PIPELINE,account_71,2,1
2026-08-05,move_deal_stage,PIPELINE,account_9,1,1
2026-08-05,view_dashboard,OTHER,account_71,1,1
2026-08-05,view_dashboard,OTHER,account_9,1,1
2026-08-06,create_deal,PIPELINE,account_10,3,1
2026-08-06,create_deal,PIPELINE,account_58,1,1
2026-08-06,create_deal,PIPELINE,account_89,3,1
2026-08-06,enable_automation,AUTOMATION,account_10,1,1
2026-08-06,enable_automation,AUTOMATION,account_100,4,1
2026-08-06,enable_automation,AUTOMATION,account_89,2,1
2026-08-06,invite_user,OTHER,account_10,1,1
2026-08-06,invite_user,OTHER,account_100,1,1
2026-08-06,log_activity,ACTIVITY,account_10,4,1
2026-08-06,log_activity,ACTIVITY,account_58,1,1
2026-08-06,log_activity,ACTIVITY,account_89,1,1
2026-08-06,login,AUTH,account_10,1,1
2026-08-06,login,AUTH,account_100,3,1
2026-08-06,login,AUTH,account_58,2,1
2026-08-06,move_deal_stage,PIPELINE,account_10,1,1
2026-08-06,move_deal_stage,PIPELINE,account_100,3,1
2026-08-06,move_deal_stage,PIPELINE,account_58,2,1
2026-08-06,move_deal_stage,PIPELINE,account_89,1,1
2026-08-06,view_dashboard,OTHER,account_100,1,1
2026-08-06,view_dashboard,OTHER,account_58,1,1
2026-08-07,create_deal,PIPELINE,account_36,2,1
2026-08-07,create_deal,PIPELINE,account_52,3,1
2026-08-07,create_deal,PIPELINE,account_63,1,1
2026-08-07,enable_automation,AUTOMATION,account_36,1,1
2026-08-07,enable_automation,AUTOMATION,account_63,1,1
2026-08-07,enable_automation,AUTOMATION,account_73,1,1
2026-08-07,invite_user,OTHER,account_36,1,1
2026-08-07,invite_user,OTHER,account_63,2,1
2026-08-07,log_activity,ACTIVITY,account_28,1,1
2026-08-07,log_activity,ACTIVITY,account_36,2,1
2026-08-07,log_activity,ACTIVITY,account_52,2,1
2026-08-07,log_activity,ACTIVITY,account_73,1,1
2026-08-07,log_activity,ACTIVITY,,1,1
2026-08-07,login,AUTH,account_73,1,1
2026-08-07,move_deal_stage,PIPELINE,account_36,3,1
2026-08-07,move_deal_stage,PIPELINE,account_63,1,1
2026-08-07,move_deal_stage,PIPELINE,account_73,1,1
2026-08-07,view_dashboard,OTHER,account_52,1,1
2026-08-08,Login,OTHER,account_48,1,1
2026-08-08,create_deal,PIPELINE,account_119,3,1
2026-08-08,create_deal,PIPELINE,account_43,2,1
2026-08-08,create_deal,PIPELINE,account_48,3,1
2026-08-08,create_deal,PIPELINE,account_76,1,1
2026-08-08,create_deal,PIPELINE,account_92,2,1
2026-08-08,enable_automation,AUTOMATION,account_119,2,1
2026-08-08,enable_automation,AUTOMATION,account_43,1,1
2026-08-08,enable_automation,AUTOMATION,account_48,1,1
2026-08-08,enable_automation,AUTOMATION,account_76,1,1
2026-08-08,enable_automation,AUTOMATION,account_92,3,1
2026-08-08,invite_user,OTHER,account_48,1,1
2026-08-08,invite_user,OTHER,account_92,2,1
2026-08-08,log_activity,ACTIVITY,account_119,2,1
2026-08-08,log_activity,ACTIVITY,account_43,1,1
2026-08-08,log_activity,ACTIVITY,account_48,3,1
2026-08-08,log_activity,ACTIVITY,account_92,3,1
2026-08-08,login,AUTH,account_92,1,1
2026-08-08,move_deal_stage,PIPELINE,account_119,2,1
2026-08-08,move_deal_stage,PIPELINE,account_43,3,1
2026-08-08,move_deal_stage,PIPELINE,account_48,1,1
2026-08-08,move_deal_stage,PIPELINE,account_76,1,1
2026-08-08,move_deal_stage,PIPELINE,account_92,1,1
2026-08-08,view_dashboard,OTHER,account_119,1,1
2026-08-08,view_dashboard,OTHER,account_48,1,1
2026-08-09,ViewDashboard,OTHER,account_103,1,1
2026-08-09,create_deal,PIPELINE,account_103,1,1
2026-08-09,create_deal,PIPELINE,account_111,3,1
2026-08-09,create_deal,PIPELINE,account_69,1,1
2026-08-09,enable_automation,AUTOMATION,account_101,1,1
2026-08-09,enable_automation,AUTOMATION,account_103,2,1
2026-08-09,enable_automation,AUTOMATION,account_111,2,1
2026-08-09,enable_automation,AUTOMATION,account_69,3,1
2026-08-09,invite_user,OTHER,account_103,1,1
2026-08-09,log_activity,ACTIVITY,account_101,4,1
2026-08-09,log_activity,ACTIVITY,account_103,1,1
2026-08-09,log_activity,ACTIVITY,account_111,1,1
2026-08-09,log_activity,ACTIVITY,account_28,2,1
2026-08-09,log_activity,ACTIVITY,account_69,3,1
2026-08-09,login,AUTH,account_103,1,1
2026-08-09,login,AUTH,account_69,3,1
2026-08-09,move_deal_stage,PIPELINE,account_101,2,1
2026-08-09,move_deal_stage,PIPELINE,account_103,2,1
2026-08-09,move_deal_stage,PIPELINE,account_28,2,1
2026-08-09,move_deal_stage,PIPELINE,account_69,1,1
2026-08-09,view_dashboard,OTHER,account_103,1,1
2026-08-09,view_dashboard,OTHER,account_111,1,1
2026-08-10,create_deal,PIPELINE,account_120,3,1
2026-08-10,create_deal,PIPELINE,account_16,3,1
2026-08-10,create_deal,PIPELINE,account_43,1,1
2026-08-10,create_deal,PIPELINE,account_44,3,1
2026-08-10,enable_automation,AUTOMATION,account_120,3,1
2026-08-10,enable_automation,AUTOMATION,account_16,1,1
2026-08-10,enable_automation,AUTOMATION,account_43,2,1
2026-08-10,enable_automation,AUTOMATION,account_44,3,1
2026-08-10,invite_user,OTHER,account_16,1,1
2026-08-10,log_activity,ACTIVITY,account_120,1,1
2026-08-10,log_activity,ACTIVITY,account_16,1,1
2026-08-10,log_activity,ACTIVITY,account_43,2,1
2026-08-10,log_activity,ACTIVITY,account_44,3,1
2026-08-10,login,AUTH,account_16,2,1
2026-08-10,move_deal_stage,PIPELINE,account_120,3,1
2026-08-10,move_deal_stage,PIPELINE,account_16,2,1
2026-08-10,view_dashboard,OTHER,account_43,1,1
2026-08-10,view_dashboard,OTHER,account_44,1,1
2026-08-11,create_deal,PIPELINE,account_106,1,1
2026-08-11,create_deal,PIPELINE,account_46,2,1
2026-08-11,create_deal,PIPELINE,account_63,1,1
2026-08-11,enable_automation,AUTOMATION,account_106,4,1
2026-08-11,enable_automation,AUTOMATION,account_17,3,1
2026-08-11,enable_automation,AUTOMATION,account_46,1,1
2026-08-11,enable_automation,AUTOMATION,account_87,2,1
2026-08-11,invite_user,OTHER,account_106,1,1
2026-08-11,invite_user,OTHER,account_17,1,1
2026-08-11,log_activity,ACTIVITY,account_106,2,1
2026-08-11,log_activity,ACTIVITY,account_17,3,1
2026-08-11,log_activity,ACTIVITY,account_46,1,1
2026-08-11,log_activity,ACTIVITY,account_63,1,1
2026-08-11,log_activity,ACTIVITY,account_87,2,1
2026-08-11,login,AUTH,account_106,3,1
2026-08-11,move_deal_stage,PIPELINE,account_17,3,1
2026-08-11,move_deal_stage,PIPELINE,account_46,2,1
2026-08-11,move_deal_stage,PIPELINE,account_63,1,1
2026-08-11,move_deal_stage,PIPELINE,account_87,1,1
2026-08-11,view_dashboard,OTHER,account_106,1,1
2026-08-11,view_dashboard,OTHER,account_63,1,1
2026-08-12,create_deal,PIPELINE,account_26,2,1
2026-08-12,create_deal,PIPELINE,account_73,2,1
2026-08-12,create_deal,PIPELINE,account_86,1,1
2026-08-12,create_deal,PIPELINE,account_96,6,1
2026-08-12,enable_automation,AUTOMATION,account_26,1,0
2026-08-12,enable_automation,AUTOMATION,account_73,4,1
2026-08-12,enable_automation,AUTOMATION,account_86,2,1
2026-08-12,enable_automation,AUTOMATION,account_96,1,1
2026-08-12,invite_user,OTHER,account_86,1,1
2026-08-12,log_activity,ACTIVITY,account_73,3,1
2026-08-12,log_activity,ACTIVITY,account_86,1,1
2026-08-12,log_activity,ACTIVITY,account_96,1,1
2026-08-12,login,AUTH,account_73,1,1
2026-08-12,login,AUTH,account_86,1,1
2026-08-12,move_deal_stage,PIPELINE,account_73,2,1
2026-08-12,move_deal_stage,PIPELINE,account_86,2,1
2026-08-12,move_deal_stage,PIPELINE,account_96,4,1
2026-08-12,view_dashboard,OTHER,account_86,1,1
2026-08-13,create_deal,PIPELINE,account_1,2,1
2026-08-13,create_deal,PIPELINE,account_115,1,1
2026-08-13,create_deal,PIPELINE,account_44,7,1
2026-08-13,enable_automation,AUTOMATION,account_1,1,1
2026-08-13,enable_automation,AUTOMATION,account_44,3,1
2026-08-13,enable_automation,AUTOMATION,,1,1
2026-08-13,log_activity,ACTIVITY,account_1,1,1
2026-08-13,log_activity,ACTIVITY,account_44,5,1
2026-08-13,log_activity,ACTIVITY,,1,1
2026-08-13,login,AUTH,account_1,1,1
2026-08-13,login,AUTH,account_44,2,1
2026-08-13,move_deal_stage,PIPELINE,account_1,1,1
2026-08-13,move_deal_stage,PIPELINE,account_44,1,1
2026-08-13,move_deal_stage,PIPELINE,,1,1
2026-08-13,view_dashboard,OTHER,account_1,1,1
2026-08-14,create_deal,PIPELINE,account_11,6,1
2026-08-14,create_deal,PIPELINE,account_19,2,1
2026-08-14,create_deal,PIPELINE,account_85,6,1
2026-08-14,enable_automation,AUTOMATION,account_11,2,1
2026-08-14,enable_automation,AUTOMATION,account_85,4,1
2026-08-14,invite_user,OTHER,account_11,1,1
2026-08-14,invite_user,OTHER,account_85,2,1
2026-08-14,log_activity,ACTIVITY,account_11,5,1
2026-08-14,log_activity,ACTIVITY,account_19,4,1
2026-08-14,log_activity,ACTIVITY,account_85,3,1
2026-08-14,move_deal_stage,PIPELINE,account_11,4,1
2026-08-14,move_deal_stage,PIPELINE,account_85,2,1
2026-08-14,view_dashboard,OTHER,account_19,1,1
2026-08-14,view_dashboard,OTHER,account_85,2,1
2026-08-15,ViewDashboard,OTHER,account_50,1,1
2026-08-15,create_deal,PIPELINE,account_16,2,1
2026-08-15,create_deal,PIPELINE,account_50,2,1
2026-08-15,create_deal,PIPELINE,account_6,2,1
2026-08-15,enable_automation,AUTOMATION,account_16,1,1
2026-08-15,enable_automation,AUTOMATION,account_27,1,1
2026-08-15,enable_automation,AUTOMATION,account_50,1,1
2026-08-15,enable_automation,AUTOMATION,account_6,3,1
2026-08-15,invite_user,OTHER,account_16,2,1
2026-08-15,log_activity,ACTIVITY,account_16,2,1
2026-08-15,log_activity,ACTIVITY,account_50,1,1
2026-08-15,log_activity,ACTIVITY,account_6,5,1
2026-08-15,log_activity,ACTIVITY,,1,1
2026-08-15,login,AUTH,account_16,1,1
2026-08-15,login,AUTH,account_27,1,1
2026-08-15,move_deal_stage,PIPELINE,account_16,2,1
2026-08-15,move_deal_stage,PIPELINE,account_27,2,1
2026-08-15,move_deal_stage,PIPELINE,account_50,4,1
2026-08-15,move_deal_stage,PIPELINE,account_6,1,1
2026-08-15,view_dashboard,OTHER,account_16,1,1
2026-08-15,view_dashboard,OTHER,account_50,1,1
2026-08-16,create_deal,PIPELINE,account_5,3,2
2026-08-16,enable_automation,AUTOMATION,account_5,6,2
2026-08-16,enable_automation,AUTOMATION,account_80,4,1
2026-08-16,invite_user,OTHER,account_101,1,1
2026-08-16,invite_user,OTHER,account_5,1,1
2026-08-16,invite_user,OTHER,account_80,1,1
2026-08-16,log_activity,ACTIVITY,account_101,3,1
2026-08-16,log_activity,ACTIVITY,account_5,4,2
2026-08-16,log_activity,ACTIVITY,account_72,1,1
2026-08-16,log_activity,ACTIVITY,account_80,6,1
2026-08-16,login,AUTH,account_5,5,2
2026-08-16,login,AUTH,account_80,1,1
2026-08-16,move_deal_stage,PIPELINE,account_5,1,1
2026-08-16,move_deal_stage,PIPELINE,account_72,3,1
2026-08-16,move_deal_stage,PIPELINE,account_80,4,1
2026-08-16,view_dashboard,OTHER,account_5,1,1
2026-08-16,view_dashboard,OTHER,account_72,1,1
2026-08-17,create_deal,PIPELINE,account_6,2,1
2026-08-17,create_deal,PIPELINE,account_61,2,1
2026-08-17,create_deal,PIPELINE,account_67,1,1
2026-08-17,create_deal,PIPELINE,account_98,2,1
2026-08-17,enable_automation,AUTOMATION,account_6,5,1
2026-08-17,enable_automation,AUTOMATION,account_61,1,1
2026-08-17,enable_automation,AUTOMATION,account_67,1,1
2026-08-17,invite_user,OTHER,account_98,1,1
2026-08-17,log_activity,ACTIVITY,account_6,6,1
2026-08-17,log_activity,ACTIVITY,account_61,3,1
2026-08-17,log_activity,ACTIVITY,account_67,2,1
2026-08-17,login,AUTH,account_6,3,1
2026-08-17,login,AUTH,account_61,2,1
2026-08-17,login,AUTH,account_67,1,1
2026-08-17,move_deal_stage,PIPELINE,account_6,4,1
2026-08-17,move_deal_stage,PIPELINE,account_67,2,1
2026-08-17,view_dashboard,OTHER,account_6,2,1
2026-08-17,view_dashboard,OTHER,account_67,1,1
2026-08-17,view_dashboard,OTHER,account_98,1,1
2026-08-18,create_deal,PIPELINE,account_114,1,1
2026-08-18,create_deal,PIPELINE,account_118,2,1
2026-08-18,create_deal,PIPELINE,account_16,2,1
2026-08-18,create_deal,PIPELINE,account_63,3,1
2026-08-18,enable_automation,AUTOMATION,account_114,1,1
2026-08-18,enable_automation,AUTOMATION,account_117,2,1
2026-08-18,enable_automation,AUTOMATION,account_16,5,1
2026-08-18,enable_automation,AUTOMATION,account_63,2,1
2026-08-18,enable_automation,AUTOMATION,account_78,3,1
2026-08-18,invite_user,OTHER,account_16,2,1
2026-08-18,invite_user,OTHER,account_63,1,1
2026-08-18,invite_user,OTHER,account_78,1,1
2026-08-18,log_activity,ACTIVITY,account_114,2,1
2026-08-18,log_activity,ACTIVITY,account_117,2,1
2026-08-18,log_activity,ACTIVITY,account_118,1,0
2026-08-18,log_activity,ACTIVITY,account_16,2,1
2026-08-18,log_activity,ACTIVITY,account_63,1,1
2026-08-18,log_activity,ACTIVITY,account_78,1,1
2026-08-18,login,AUTH,account_16,1,1
2026-08-18,login,AUTH,account_63,1,1
2026-08-18,login,AUTH,account_78,1,1
2026-08-18,move_deal_stage,PIPELINE,account_118,2,1
2026-08-18,move_deal_stage,PIPELINE,account_16,3,1
2026-08-18,move_deal_stage,PIPELINE,account_63,1,1
2026-08-18,move_deal_stage,PIPELINE,account_78,1,1
2026-08-18,view_dashboard,OTHER,account_78,2,1
2026-08-19,create_deal,PIPELINE,account_17,7,1
2026-08-19,create_deal,PIPELINE,account_29,1,1
2026-08-19,create_deal,PIPELINE,account_91,1,1
2026-08-19,enable_automation,AUTOMATION,account_17,2,1
2026-08-19,enable_automation,AUTOMATION,account_29,4,1
2026-08-19,enable_automation,AUTOMATION,account_91,6,1
2026-08-19,invite_user,OTHER,account_17,2,1
2026-08-19,invite_user,OTHER,account_29,1,1
2026-08-19,invite_user,OTHER,account_91,2,1
2026-08-19,log_activity,ACTIVITY,account_17,1,1
2026-08-19,log_activity,ACTIVITY,account_29,1,1
2026-08-19,log_activity,ACTIVITY,account_91,1,1
2026-08-19,login,AUTH,account_17,2,1
2026-08-19,login,AUTH,account_29,2,1
2026-08-19,move_deal_stage,PIPELINE,account_17,2,1
2026-08-19,move_deal_stage,PIPELINE,account_91,2,1
2026-08-19,view_dashboard,OTHER,account_17,1,1
2026-08-19,view_dashboard,OTHER,account_91,1,1
2026-08-20,create_deal,PIPELINE,account_103,1,1
2026-08-20,create_deal,PIPELINE,account_119,1,1
2026-08-20,create_deal,PIPELINE,account_8,2,1
2026-08-20,create_deal,PIPELINE,account_85,2,2
2026-08-20,create_deal,PIPELINE,,1,1
2026-08-20,enable_automation,AUTOMATION,account_103,2,1
2026-08-20,enable_automation,AUTOMATION,account_119,2,1
2026-08-20,enable_automation,AUTOMATION,account_29,1,1
2026-08-20,enable_automation,AUTOMATION,account_8,1,1
2026-08-20,enable_automation,AUTOMATION,account_85,3,2
2026-08-20,invite_user,OTHER,account_103,1,1
2026-08-20,invite_user,OTHER,account_85,1,1
2026-08-20,log_activity,ACTIVITY,account_103,3,1
2026-08-20,log_activity,ACTIVITY,account_8,5,1
2026-08-20,log_activity,ACTIVITY,account_85,7,2
2026-08-20,login,AUTH,account_29,2,1
2026-08-20,move_deal_stage,PIPELINE,account_119,1,1
2026-08-20,move_deal_stage,PIPELINE,account_8,1,1
2026-08-20,move_deal_stage,PIPELINE,account_85,1,1
2026-08-20,view_dashboard,OTHER,account_103,1,1
2026-08-20,view_dashboard,OTHER,account_85,3,1
2026-08-21,create_deal,PIPELINE,account_111,1,1
2026-08-21,create_deal,PIPELINE,account_62,1,1
2026-08-21,create_deal,PIPELINE,account_66,7,1
2026-08-21,create_deal,PIPELINE,account_77,1,1
2026-08-21,enable_automation,AUTOMATION,account_66,4,1
2026-08-21,invite_user,OTHER,account_111,1,1
2026-08-21,invite_user,OTHER,account_96,1,1
2026-08-21,log_activity,ACTIVITY,account_62,4,1
2026-08-21,log_activity,ACTIVITY,account_66,5,1
2026-08-21,log_activity,ACTIVITY,account_96,3,1
2026-08-21,login,AUTH,account_66,1,1
2026-08-21,move_deal_stage,PIPELINE,account_62,5,1
2026-08-21,move_deal_stage,PIPELINE,account_77,1,1
2026-08-21,move_deal_stage,PIPELINE,account_96,2,1
2026-08-21,view_dashboard,OTHER,account_111,2,1
2026-08-21,view_dashboard,OTHER,account_62,1,1
2026-08-21,view_dashboard,OTHER,account_77,1,1
2026-08-21,view_dashboard,OTHER,account_96,1,1
2026-08-22,create_deal,PIPELINE,account_24,3,1
2026-08-22,create_deal,PIPELINE,account_6,1,1
2026-08-22,enable_automation,AUTOMATION,account_24,3,1
2026-08-22,enable_automation,AUTOMATION,account_6,7,1
2026-08-22,invite_user,OTHER,account_6,1,1
2026-08-22,log_activity,ACTIVITY,account_24,1,1
2026-08-22,log_activity,ACTIVITY,account_40,1,1
2026-08-22,log_activity,ACTIVITY,account_6,7,1
2026-08-22,login,AUTH,account_24,1,1
2026-08-22,login,AUTH,account_40,1,1
2026-08-22,move_deal_stage,PIPELINE,account_6,3,1
2026-08-22,view_dashboard,OTHER,account_24,1,1
2026-08-23,create_deal,PIPELINE,account_27,1,1
2026-08-23,create_deal,PIPELINE,account_62,4,1
2026-08-23,enable_automation,AUTOMATION,account_106,1,1
2026-08-23,enable_automation,AUTOMATION,account_120,2,1
2026-08-23,enable_automation,AUTOMATION,account_27,1,1
2026-08-23,enable_automation,AUTOMATION,account_3,2,1
2026-08-23,enable_automation,AUTOMATION,account_57,4,1
2026-08-23,enable_automation,AUTOMATION,account_62,1,1
2026-08-23,invite_user,OTHER,account_120,2,1
2026-08-23,invite_user,OTHER,account_57,1,1
2026-08-23,log_activity,ACTIVITY,account_106,5,1
2026-08-23,log_activity,ACTIVITY,account_120,1,1
2026-08-23,log_activity,ACTIVITY,account_27,1,1
2026-08-23,log_activity,ACTIVITY,account_3,1,1
2026-08-23,move_deal_stage,PIPELINE,account_106,1,1
2026-08-23,move_deal_stage,PIPELINE,account_120,1,1
2026-08-23,move_deal_stage,PIPELINE,account_27,1,1
2026-08-23,move_deal_stage,PIPELINE,account_3,1,1
2026-08-23,move_deal_stage,PIPELINE,account_62,1,1
2026-08-23,view_dashboard,OTHER,account_106,2,1
2026-08-23,view_dashboard,OTHER,account_62,1,1
2026-08-24,create_deal,PIPELINE,account_103,6,1
2026-08-24,create_deal,PIPELINE,account_45,1,1
2026-08-24,enable_automation,AUTOMATION,account_103,2,1
2026-08-24,enable_automation,AUTOMATION,account_45,2,1
2026-08-24,invite_user,OTHER,account_103,1,1
2026-08-24,invite_user,OTHER,account_88,1,1
2026-08-24,log_activity,ACTIVITY,account_103,1,1
2026-08-24,log_activity,ACTIVITY,account_45,3,1
2026-08-24,login,AUTH,account_103,2,1
2026-08-24,login,AUTH,account_88,1,1
2026-08-24,move_deal_stage,PIPELINE,account_103,3,1
2026-08-24,move_deal_stage,PIPELINE,account_45,1,0
2026-08-24,view_dashboard,OTHER,account_45,1,1
2026-08-25,create_deal,PIPELINE,account_40,4,1
